flow_uuid,flowable,context,unit,compartment,flow_class,preferred,external_reference,cas_number,formula,synonyms,trade_relevance
482074e6-d270-44ed-9742-a492d7e80242,240,environmental,kg,environmental,environmental,True,Generated,,,,2
3fc204b7-6692-4a7c-9bfb-b152e704b9f7,240,environmental,kg,environmental,environmental,True,Generated,,,,2
d525da49-64f6-4c4f-9de0-80330a3960a9,241,environmental,kg,environmental,environmental,True,Generated,,,,2
34c070ad-6a43-4fb3-856e-529e6ca45e64,241,environmental,kg,environmental,environmental,True,Generated,,,,2
e1099a21-b411-49bf-90b1-4544a697a1c6,242,environmental,kg,environmental,environmental,True,Generated,,,,2
a9003c2c-ed91-4576-8457-37007842946f,242,environmental,kg,environmental,environmental,True,Generated,,,,2
7c988ff4-5ee0-45b2-b1f5-a203b91c207e,243,environmental,kg,environmental,environmental,True,Generated,,,,2
34fccb21-9788-40f1-bbe3-9af5ef882943,243,environmental,kg,environmental,environmental,True,Generated,,,,2
3b1d1498-75b4-4c61-9de9-264efc044557,244,environmental,kg,environmental,environmental,True,Generated,,,,2
f80e0f98-2037-482a-9e55-020e012d6287,244,environmental,kg,environmental,environmental,True,Generated,,,,2
0c4ab5a3-2b2f-473e-b4ae-70ba9ed8016e,245,environmental,kg,environmental,environmental,True,Generated,,,,2
59357dc7-c885-4136-b32c-a56b6576540a,245,environmental,kg,environmental,environmental,True,Generated,,,,2
57deb6b5-8573-4631-bf97-2187a197c640,246,environmental,kg,environmental,environmental,True,Generated,,,,2
f5dabf09-3657-4751-af5b-328069a92e58,246,environmental,kg,environmental,environmental,True,Generated,,,,2
a63bbfa7-fb41-43f5-8a4a-e4458f754819,247,environmental,kg,environmental,environmental,True,Generated,,,,2
4e1545ed-c4be-495f-8afd-de0c2c6f499a,247,environmental,kg,environmental,environmental,True,Generated,,,,2
5dbb5f14-55d8-4ed4-bb85-b652144f765c,248,environmental,kg,environmental,environmental,True,Generated,,,,2
97d8dafd-477b-4027-994f-8c5c350d57c3,248,environmental,kg,environmental,environmental,True,Generated,,,,2
e6bc750d-8e07-4a15-8d37-6295c17794f0,249,environmental,kg,environmental,environmental,True,Generated,,,,2
2e6b5abe-4f97-4ae3-b875-6ff907b633ba,249,environmental,kg,environmental,environmental,True,Generated,,,,2
3fc41a04-e8c0-47f5-84c0-1448ec3094d6,250,environmental,kg,environmental,environmental,True,Generated,,,,2
85078c35-92d5-433e-ac54-38acb11ca0f2,250,environmental,kg,environmental,environmental,True,Generated,,,,2
db9dd866-c8e9-4f54-9777-26de2901b7d2,251,environmental,kg,environmental,environmental,True,Generated,,,,2
5b74c6a9-1df0-4a86-a834-7f3f91b8ead6,251,environmental,kg,environmental,environmental,True,Generated,,,,2
92efe63d-4f79-47e2-94d6-b2cfef40c4d4,252,environmental,kg,environmental,environmental,True,Generated,,,,2
27748fcf-4aa1-47e4-8c31-71eee5c032bd,252,environmental,kg,environmental,environmental,True,Generated,,,,2
905aeed4-aafb-416c-be06-f7638d4f4240,253,environmental,kg,environmental,environmental,True,Generated,,,,2
80e7b0e4-6342-4a7c-8f93-c3e612fc19bb,253,environmental,kg,environmental,environmental,True,Generated,,,,2
3cb5d3e4-e184-4e74-a637-c881f09577bc,254,environmental,kg,environmental,environmental,True,Generated,,,,2
3ecd4301-56b5-4e96-b04d-849d382a7a82,254,environmental,kg,environmental,environmental,True,Generated,,,,2
36effe89-acf7-4db0-b00f-938e2893bf10,255,environmental,kg,environmental,environmental,True,Generated,,,,2
587e9658-7fcd-439d-bd00-eff3f3008389,255,environmental,kg,environmental,environmental,True,Generated,,,,2
7fdc9fe9-aa4c-4ceb-82d0-601906c1375e,256,environmental,kg,environmental,environmental,True,Generated,,,,2
1367f91e-ea4e-437e-accf-8aa8d5a4111d,256,environmental,kg,environmental,environmental,True,Generated,,,,2
1f68ddf6-d282-4ed3-b8bc-d7275404be2b,257,environmental,kg,environmental,environmental,True,Generated,,,,2
e1ce7d08-ef77-46c7-a705-d7fe3bd97594,257,environmental,kg,environmental,environmental,True,Generated,,,,2
dd689192-cb78-46d5-9ef3-d3e86b1e027a,258,environmental,kg,environmental,environmental,True,Generated,,,,2
82ad4bd1-7645-4f40-af0d-647c943b8bfa,258,environmental,kg,environmental,environmental,True,Generated,,,,2
edd1d50c-b92c-4c46-b4ff-cdf5971674c1,259,environmental,kg,environmental,environmental,True,Generated,,,,2
10a8e75d-3a9d-4c16-ac76-07c79b9d4527,259,environmental,kg,environmental,environmental,True,Generated,,,,2
6cb6c743-972c-45c8-bed5-ce44e7569bb3,260,environmental,kg,environmental,environmental,True,Generated,,,,2
ef28fd11-0ba8-428d-a6be-6785021f17ef,260,environmental,kg,environmental,environmental,True,Generated,,,,2
5273127c-197b-451e-a87c-e02633535068,261,environmental,kg,environmental,environmental,True,Generated,,,,2
ccf37c49-4981-48b8-b5e3-3343758aa7b7,261,environmental,kg,environmental,environmental,True,Generated,,,,2
2547e3a4-4a50-4c7a-98fa-5e25ae8d59e1,262,environmental,kg,environmental,environmental,True,Generated,,,,2
33028a82-a67f-40f9-921e-a4ab77747a39,262,environmental,kg,environmental,environmental,True,Generated,,,,2
8febceba-48e5-4fae-bf87-69566e8548b2,263,environmental,kg,environmental,environmental,True,Generated,,,,2
3d362c60-801b-4e77-9e46-8051e6b25e16,263,environmental,kg,environmental,environmental,True,Generated,,,,2
e49d08ae-f088-4924-afca-2bf48e0ac213,264,environmental,kg,environmental,environmental,True,Generated,,,,2
f5e6ef63-9892-478f-b79b-b85a92bf7427,264,environmental,kg,environmental,environmental,True,Generated,,,,2
7169c6c9-f032-40ce-b9a6-910e7c8458b0,265,environmental,kg,environmental,environmental,True,Generated,,,,2
2c9a7422-00b7-4991-b24c-174eea13ed96,265,environmental,kg,environmental,environmental,True,Generated,,,,2
6af12b48-ba31-4573-bd0d-44931bbfe7f5,266,environmental,kg,environmental,environmental,True,Generated,,,,2
13015b9e-0cf3-4d9f-b08a-16e56983853b,266,environmental,kg,environmental,environmental,True,Generated,,,,2
52338f4c-0581-4158-ab81-23b47731c162,267,environmental,kg,environmental,environmental,True,Generated,,,,2
7ebac08e-102d-4e48-a730-583b0d2f8395,267,environmental,kg,environmental,environmental,True,Generated,,,,2
0901179c-392c-46d3-b179-c1821d6cfadf,268,environmental,kg,environmental,environmental,True,Generated,,,,2
e38ae1ba-863e-4b41-a158-9746379d3869,268,environmental,kg,environmental,environmental,True,Generated,,,,2
4a071aae-66fe-4ec8-b2db-800f9d286ecc,269,environmental,kg,environmental,environmental,True,Generated,,,,2
8b23256c-5b21-431c-83d4-54f7f8f590b0,269,environmental,kg,environmental,environmental,True,Generated,,,,2
dcdd3e44-2322-4086-b10b-ca4871993f89,270,environmental,kg,environmental,environmental,True,Generated,,,,2
16965bbd-b62c-46b0-9a8d-4ce856690ec0,270,environmental,kg,environmental,environmental,True,Generated,,,,2
71eb2fcf-7e2f-447b-9b96-a553131dc562,271,environmental,kg,environmental,environmental,True,Generated,,,,2
9014f310-189b-4461-9e8d-8edf63c334d1,271,environmental,kg,environmental,environmental,True,Generated,,,,2
7167097b-de18-4640-a8bd-907a7edf2bb9,272,environmental,kg,environmental,environmental,True,Generated,,,,2
f01d90e6-0293-4b86-a8bc-8b5d832ed504,272,environmental,kg,environmental,environmental,True,Generated,,,,2
7a8c6031-4d64-4ad1-888a-e9721181f2ba,273,environmental,kg,environmental,environmental,True,Generated,,,,2
a35b3281-d744-4f6e-9a82-33dd7ebc9f27,273,environmental,kg,environmental,environmental,True,Generated,,,,2
577fa654-4245-4f2b-96d8-359daa761a18,274,environmental,kg,environmental,environmental,True,Generated,,,,2
51f99a7d-aec1-4cff-9a23-bdc6a6714632,274,environmental,kg,environmental,environmental,True,Generated,,,,2
46e89c78-a1cf-4ae8-9765-0248a48fdf0c,275,environmental,kg,environmental,environmental,True,Generated,,,,2
b98b0faf-b395-4435-86b9-b07f7ba2b435,275,environmental,kg,environmental,environmental,True,Generated,,,,2
ae53a31f-a515-43e2-b85f-159f2046a3ed,276,environmental,kg,environmental,environmental,True,Generated,,,,2
2198e070-467b-4661-b8a8-2aa13d1c925b,276,environmental,kg,environmental,environmental,True,Generated,,,,2
0725b8ec-ee09-4f0d-86ac-8f0b0a8538e4,277,environmental,kg,environmental,environmental,True,Generated,,,,2
3133a63c-ede6-4d79-ac29-65e24ff59ea8,277,environmental,kg,environmental,environmental,True,Generated,,,,2
748b71ff-3148-4205-a3e0-6eed357ba32b,278,environmental,kg,environmental,environmental,True,Generated,,,,2
f099f068-cd0c-4700-ae5f-e7858cb1aacc,278,environmental,kg,environmental,environmental,True,Generated,,,,2
eee53469-d1b0-4c95-b6d7-2ee8bcac012c,279,environmental,kg,environmental,environmental,True,Generated,,,,2
3ead4973-e32c-4631-b6ce-4eee1b4ca34f,279,environmental,kg,environmental,environmental,True,Generated,,,,2
7e55b5e4-4b6d-4a41-a851-7ae035f4805f,280,environmental,kg,environmental,environmental,True,Generated,,,,2
834665b1-0e8a-4ecb-bebb-31f3eb37fa38,280,environmental,kg,environmental,environmental,True,Generated,,,,2
9919cff5-3524-4ab3-8412-ae60af00b8c3,281,environmental,kg,environmental,environmental,True,Generated,,,,2
4c36b211-121c-402a-ba82-72199d4f6d87,281,environmental,kg,environmental,environmental,True,Generated,,,,2
5ba501f3-5d76-4d2a-9b19-3858aa4ff866,282,environmental,kg,environmental,environmental,True,Generated,,,,2
5642c074-5156-479a-91b2-fec126e5d2a0,282,environmental,kg,environmental,environmental,True,Generated,,,,2
83d3d3ed-0e53-43f9-adca-cc76d4b7c1b9,283,environmental,kg,environmental,environmental,True,Generated,,,,2
4ec76b33-7a5e-49d3-9855-7e8c0fcc3491,283,environmental,kg,environmental,environmental,True,Generated,,,,2
27f35fea-b974-4c9b-8ab2-df2007a8b5d8,284,environmental,kg,environmental,environmental,True,Generated,,,,2
12a71f59-cbd8-4609-9dbb-e6e1a4a48eac,284,environmental,kg,environmental,environmental,True,Generated,,,,2
b1acdf58-f244-48b3-8829-3f04e6b00ee0,285,environmental,kg,environmental,environmental,True,Generated,,,,2
7e234098-15d0-4c10-83d4-467881ac621c,285,environmental,kg,environmental,environmental,True,Generated,,,,2
081db640-30e3-4b62-8fd3-3a3230cf1c57,286,environmental,kg,environmental,environmental,True,Generated,,,,2
52e533f6-8e54-44f4-9698-7ab1234f6903,286,environmental,kg,environmental,environmental,True,Generated,,,,2
dec3d514-32f3-4e22-8046-c83a14a39ea8,287,environmental,kg,environmental,environmental,True,Generated,,,,2
7b1581ee-dfd8-42dd-ac34-9169a466b003,287,environmental,kg,environmental,environmental,True,Generated,,,,2
b8ff16a7-3b9c-4c53-96eb-87c703a0dd16,288,environmental,kg,environmental,environmental,True,Generated,,,,2
0fff666e-a04d-4bb6-a246-d3fb2c7d6dbc,288,environmental,kg,environmental,environmental,True,Generated,,,,2
3991e940-37cf-44d7-b975-1685300088df,289,environmental,kg,environmental,environmental,True,Generated,,,,2
4b7f20f2-0480-4b76-81e3-bf1c8d1b83da,289,environmental,kg,environmental,environmental,True,Generated,,,,2
97ff9e92-99a1-487e-89c0-8351e4b1096f,290,environmental,kg,environmental,environmental,True,Generated,,,,2
db1f26fe-58ae-4290-acbf-25e4aa1ca904,290,environmental,kg,environmental,environmental,True,Generated,,,,2
af67e646-c412-4757-a4f0-524a4ced8d93,291,environmental,kg,environmental,environmental,True,Generated,,,,2
68498486-f293-41b9-9d3b-b758319468a7,291,environmental,kg,environmental,environmental,True,Generated,,,,2
72c6a7fd-48c5-4c8a-b43d-bb9ce27c3983,292,environmental,kg,environmental,environmental,True,Generated,,,,2
1180ae33-5a83-4ebe-abb2-2309457ab07c,292,environmental,kg,environmental,environmental,True,Generated,,,,2
109bd3b6-5252-4d57-b05c-fc0abbee959f,293,environmental,kg,environmental,environmental,True,Generated,,,,2
d7c76420-287e-46ff-90c5-b628f2ce62d0,293,environmental,kg,environmental,environmental,True,Generated,,,,2
39a3504e-82b8-4223-88f8-3d65b8489c22,294,environmental,kg,environmental,environmental,True,Generated,,,,2
6821fc0c-e03f-4ba7-95ad-402ca29a2aeb,294,environmental,kg,environmental,environmental,True,Generated,,,,2
67d4a617-19d1-40ea-b078-464fc7e3a8b4,295,environmental,kg,environmental,environmental,True,Generated,,,,2
476c7f42-4527-43f5-9eca-65183fffb3f1,295,environmental,kg,environmental,environmental,True,Generated,,,,2
a62735b9-5ead-445d-ae03-dbe7fde4fc52,296,environmental,kg,environmental,environmental,True,Generated,,,,2
5bb1d112-4ac7-49e4-aa37-f55a01402bda,296,environmental,kg,environmental,environmental,True,Generated,,,,2
b09d5d03-641f-4ecf-88d0-3917ae7c33cd,297,environmental,kg,environmental,environmental,True,Generated,,,,2
f4bd6226-fa7b-4219-b911-1d7d784f1f69,297,environmental,kg,environmental,environmental,True,Generated,,,,2
4d61b181-fd67-4e62-bdcd-d0fa88b8f744,298,environmental,kg,environmental,environmental,True,Generated,,,,2
3d5d47ad-7fbb-415f-8120-36076d7dcbaa,298,environmental,kg,environmental,environmental,True,Generated,,,,2
82cadb04-44c5-4a36-a100-3e741312fa6e,299,environmental,kg,environmental,environmental,True,Generated,,,,2
cdba08d3-0b6c-4fcb-9390-3613ffeef87a,299,environmental,kg,environmental,environmental,True,Generated,,,,2
4e276fe7-48b5-4e9e-afa5-2789a76825b0,300,environmental,kg,environmental,environmental,True,Generated,,,,2
9310efc9-20ff-48fb-bf3f-10a77c34fb99,300,environmental,kg,environmental,environmental,True,Generated,,,,2
d2b44390-934b-4b1c-8af6-ccb32b2268dd,301,environmental,kg,environmental,environmental,True,Generated,,,,2
5cbc1bed-e60a-4c7b-b3cd-f8c6828cb18b,301,environmental,kg,environmental,environmental,True,Generated,,,,2
e0833f36-af5e-4247-9460-7fe023b3b895,302,environmental,kg,environmental,environmental,True,Generated,,,,2
9b71fb51-1744-4207-88a8-b96624d31092,302,environmental,kg,environmental,environmental,True,Generated,,,,2
afa727aa-f697-47dc-92fa-45fe5b40e4e5,303,environmental,kg,environmental,environmental,True,Generated,,,,2
2ce492b9-fd11-43d0-b5c8-9ab32f77ca0d,303,environmental,kg,environmental,environmental,True,Generated,,,,2
e9654414-a85f-453a-9e8a-bfd08ea8c28f,304,environmental,kg,environmental,environmental,True,Generated,,,,2
1f197dc9-c77a-426c-b681-31d70f8aa8b4,304,environmental,kg,environmental,environmental,True,Generated,,,,2
6058470b-d550-47e5-b8ee-9f19082a135d,305,environmental,kg,environmental,environmental,True,Generated,,,,2
453b3c58-49da-4773-8566-40de5a9b0461,305,environmental,kg,environmental,environmental,True,Generated,,,,2
733ef87e-c2a6-464a-b543-fcbc25c3212b,306,environmental,kg,environmental,environmental,True,Generated,,,,2
23a25398-1d6c-4307-8e6d-43b0a7ef4a9f,306,environmental,kg,environmental,environmental,True,Generated,,,,2
48bb6159-648e-4be5-9b37-169d71abe7b8,307,environmental,kg,environmental,environmental,True,Generated,,,,2
e149ba70-f8e3-4ee5-abad-5f11c56be514,307,environmental,kg,environmental,environmental,True,Generated,,,,2
39f69cb1-adbd-4abf-b649-3370633faf23,308,environmental,kg,environmental,environmental,True,Generated,,,,2
5c91c012-b32d-42e3-87a5-1437a01b680b,308,environmental,kg,environmental,environmental,True,Generated,,,,2
1edc1cf6-b79e-4d3b-b020-515cf302a793,309,environmental,kg,environmental,environmental,True,Generated,,,,2
fac8e2c4-906a-419f-8ec0-ec602f230995,309,environmental,kg,environmental,environmental,True,Generated,,,,2
1ee6882a-a871-484e-8f39-75a7e8b746cb,310,environmental,kg,environmental,environmental,True,Generated,,,,2
c49ee82b-132c-46dc-a652-615cc66585de,310,environmental,kg,environmental,environmental,True,Generated,,,,2
2959716f-066e-446c-a516-b10ec9490442,311,environmental,kg,environmental,environmental,True,Generated,,,,2
371539c6-e6c6-4d6f-ad23-49aeaf1b2deb,311,environmental,kg,environmental,environmental,True,Generated,,,,2
93fd768b-fbec-4395-ba76-fdbea2beac22,312,environmental,kg,environmental,environmental,True,Generated,,,,2
d5ac00d9-3e8c-400e-b0dd-401ab0e8ee29,312,environmental,kg,environmental,environmental,True,Generated,,,,2
cf56060b-d560-455b-ac89-f8f08353d165,313,environmental,kg,environmental,environmental,True,Generated,,,,2
88817e18-626f-4606-80e5-88c96cd298cd,313,environmental,kg,environmental,environmental,True,Generated,,,,2
e7a9309c-4e3b-48d4-9b00-804d7f261b5f,314,environmental,kg,environmental,environmental,True,Generated,,,,2
094bf9ed-abe2-4cc0-acef-a3e6c09ce84c,314,environmental,kg,environmental,environmental,True,Generated,,,,2
0092f50d-06dc-4fe6-b5cf-84275e55dba2,315,environmental,kg,environmental,environmental,True,Generated,,,,2
7bd05405-fb4b-4dd4-bafa-1b14ce1b3230,315,environmental,kg,environmental,environmental,True,Generated,,,,2
edb9a6cc-9eb7-408a-9e97-9e48e0cf9f0b,316,environmental,kg,environmental,environmental,True,Generated,,,,2
6fc52605-c7da-4961-b2f9-c92d359319b5,316,environmental,kg,environmental,environmental,True,Generated,,,,2
5d2053ae-cbb5-4cf2-937c-c48824af076b,317,environmental,kg,environmental,environmental,True,Generated,,,,2
7d3cac16-5104-4520-bff7-2581286ac532,317,environmental,kg,environmental,environmental,True,Generated,,,,2
38ac9f76-a375-4b10-8bd8-4c97b4f5a547,318,environmental,kg,environmental,environmental,True,Generated,,,,2
05edbfd3-c53c-454c-8603-0fbe334c4de7,318,environmental,kg,environmental,environmental,True,Generated,,,,2
debfaf2c-ad79-436c-ba76-e58953dc6b74,319,environmental,kg,environmental,environmental,True,Generated,,,,2
955070b7-3695-4c43-85cb-45f48ab3befe,319,environmental,kg,environmental,environmental,True,Generated,,,,2
7716ca29-7732-42ef-83eb-bef5783fa9ee,320,environmental,kg,environmental,environmental,True,Generated,,,,2
331a8b33-c0e6-4da3-bc94-b0288212bae9,320,environmental,kg,environmental,environmental,True,Generated,,,,2
6d0f20a6-d8cb-4516-b4d0-edd3a04be6f0,321,environmental,kg,environmental,environmental,True,Generated,,,,2
74785b49-d1ca-4478-9704-f57a82978dbf,321,environmental,kg,environmental,environmental,True,Generated,,,,2
f3106b79-331e-4e99-beb4-1c2f4087bcaf,322,environmental,kg,environmental,environmental,True,Generated,,,,2
fb44601e-22c9-41c3-aece-3a0fb7fd1315,322,environmental,kg,environmental,environmental,True,Generated,,,,2
a4d929aa-247e-498c-8cc9-374c522ad7d4,323,environmental,kg,environmental,environmental,True,Generated,,,,2
1d1b687e-c16f-4383-9cb6-67b6aca1e6e0,323,environmental,kg,environmental,environmental,True,Generated,,,,2
6f5451a1-6780-49b2-b066-b78898ee9980,324,environmental,kg,environmental,environmental,True,Generated,,,,2
c1d46a1d-f72f-407a-b948-747ae9bb3f5c,324,environmental,kg,environmental,environmental,True,Generated,,,,2
080bf3f5-e4df-415a-8688-756e8c10908a,325,environmental,kg,environmental,environmental,True,Generated,,,,2
65ba0403-6a31-4fa0-98f6-b92d733ef52e,325,environmental,kg,environmental,environmental,True,Generated,,,,2
f70cea7b-dfd3-4fc8-9fde-fc97dd49dfaf,326,environmental,kg,environmental,environmental,True,Generated,,,,2
5840c7e4-bad5-4bb1-85e8-9fbcfb4c642b,326,environmental,kg,environmental,environmental,True,Generated,,,,2
74b66a0f-bdff-4317-a45b-2abeecb33e9b,327,environmental,kg,environmental,environmental,True,Generated,,,,2
4d871979-79e7-4f8a-bdf9-4042f8fc4e5e,327,environmental,kg,environmental,environmental,True,Generated,,,,2
9d9e0864-0631-4822-9a57-caa0433ede61,328,environmental,kg,environmental,environmental,True,Generated,,,,2
c4a6c1fe-8ece-490e-bfde-a22fdd4f7b0b,328,environmental,kg,environmental,environmental,True,Generated,,,,2
4a474413-581e-4682-8e65-a1ca5af456b3,329,environmental,kg,environmental,environmental,True,Generated,,,,2
fb2c70aa-8d5d-4c1e-9ce6-526caaadd0cf,329,environmental,kg,environmental,environmental,True,Generated,,,,2
e37c670a-bc76-43f4-8b2a-ca9a1b549e99,330,environmental,kg,environmental,environmental,True,Generated,,,,2
e3e4ca31-0f4d-4993-9619-a8bc36e43526,330,environmental,kg,environmental,environmental,True,Generated,,,,2
004b21e6-bde9-489e-baa7-eda86c19d239,331,environmental,kg,environmental,environmental,True,Generated,,,,2
9c4b9bfc-07d9-4501-82d1-e892bb3e23fc,331,environmental,kg,environmental,environmental,True,Generated,,,,2
6594f5b2-de82-4209-811e-d9fd4509769a,332,environmental,kg,environmental,environmental,True,Generated,,,,2
7c21db4d-09e9-4478-983b-1190fda5a427,332,environmental,kg,environmental,environmental,True,Generated,,,,2
03a0b28f-988d-4aa8-9413-7f99a068b9e5,333,environmental,kg,environmental,environmental,True,Generated,,,,2
d93c9674-2649-4365-aec6-b795e1745b60,333,environmental,kg,environmental,environmental,True,Generated,,,,2
f0ff1b68-504a-4694-be12-f07de87e78cb,334,environmental,kg,environmental,environmental,True,Generated,,,,2
53c2ac89-4038-423f-a012-17011fbf6549,334,environmental,kg,environmental,environmental,True,Generated,,,,2
afc6a5bf-c8d5-42c0-8e00-0b5642253a0d,335,environmental,kg,environmental,environmental,True,Generated,,,,2
e70a4c7c-f200-4de8-804a-a0c7c943bea7,335,environmental,kg,environmental,environmental,True,Generated,,,,2
2470d718-fb8a-4dc2-bd69-19e720aa7ee0,336,environmental,kg,environmental,environmental,True,Generated,,,,2
d8c88396-b6c0-4fc4-96c1-9aca54bd8875,336,environmental,kg,environmental,environmental,True,Generated,,,,2
f397eb9a-0c76-46d6-9cb6-dc8a7b687806,337,environmental,kg,environmental,environmental,True,Generated,,,,2
94ff9138-5926-439a-9580-21cc35a20544,337,environmental,kg,environmental,environmental,True,Generated,,,,2
01e823bf-9fdf-42b5-a944-7b166cc0e45d,338,environmental,kg,environmental,environmental,True,Generated,,,,2
1343944e-7f89-4bdf-be9f-069d6539bfc1,338,environmental,kg,environmental,environmental,True,Generated,,,,2
397befaf-2570-4ac0-95dc-0e850a705c74,339,environmental,kg,environmental,environmental,True,Generated,,,,2
110c77c5-6e14-46db-be42-2e8c56f9a5e1,339,environmental,kg,environmental,environmental,True,Generated,,,,2
616244d5-b0d5-498d-a3a9-7945e47b1095,340,environmental,kg,environmental,environmental,True,Generated,,,,2
6ff9b14b-953b-4717-a755-e6405f0369b2,340,environmental,kg,environmental,environmental,True,Generated,,,,2
04858eba-ca2d-4aef-841e-ded61aa368ed,341,environmental,kg,environmental,environmental,True,Generated,,,,2
6100d9bf-1adf-47cd-8f4c-ae6b69dde5ad,341,environmental,kg,environmental,environmental,True,Generated,,,,2
49225cc5-aeb0-4bed-a564-b52cd66dddfc,342,environmental,kg,environmental,environmental,True,Generated,,,,2
c879f793-554c-4693-b6ae-c3250e9a101d,342,environmental,kg,environmental,environmental,True,Generated,,,,2
f226ef42-c14c-4f60-8d56-134e67290abb,343,environmental,kg,environmental,environmental,True,Generated,,,,2
3506d3cb-3d23-47ad-b757-b3eda34a2659,343,environmental,kg,environmental,environmental,True,Generated,,,,2
b2b88b32-08df-4388-877d-4c2ab4956c1d,344,environmental,kg,environmental,environmental,True,Generated,,,,2
dfb71193-5a26-4a84-bc5b-9831ed95af2b,344,environmental,kg,environmental,environmental,True,Generated,,,,2
4706e352-ff39-4538-8ac7-0e6d97b0b3d1,345,environmental,kg,environmental,environmental,True,Generated,,,,2
8bb0438f-b95c-4235-b419-8e430eb81188,345,environmental,kg,environmental,environmental,True,Generated,,,,2
bf6b68d1-6a91-49fc-86de-9a0533b7c923,346,environmental,kg,environmental,environmental,True,Generated,,,,2
8e727ff2-e41d-415b-b00e-b987789a9896,346,environmental,kg,environmental,environmental,True,Generated,,,,2
3a90351e-72df-46b8-8259-0de879b4dd9c,347,environmental,kg,environmental,environmental,True,Generated,,,,2
30d8bc91-0640-416b-8a82-9849f0bb0557,347,environmental,kg,environmental,environmental,True,Generated,,,,2
e454e662-f76e-4247-bc1a-fc492b6a1c62,348,environmental,kg,environmental,environmental,True,Generated,,,,2
6982a8a1-4038-4022-a25a-022e878ee896,348,environmental,kg,environmental,environmental,True,Generated,,,,2
7d27e5be-55b1-4a73-bc6b-6e9f441b4e3d,349,environmental,kg,environmental,environmental,True,Generated,,,,2
0b1c8e68-27fc-42bd-82a1-421349a6642f,349,environmental,kg,environmental,environmental,True,Generated,,,,2
2724a5c3-797c-4d4a-9989-8f67c1f289cf,350,environmental,kg,environmental,environmental,True,Generated,,,,2
116e7ed4-1941-4ccd-a762-2a45741d9bad,350,environmental,kg,environmental,environmental,True,Generated,,,,2
fcb6ba69-c1fa-4f98-8c07-fb8fad3ebd6f,351,environmental,kg,environmental,environmental,True,Generated,,,,2
f1effea9-d225-44c7-bdf4-7df4caae9710,351,environmental,kg,environmental,environmental,True,Generated,,,,2
7b81d80b-a6c5-465d-aba9-c95241a12bc5,352,environmental,kg,environmental,environmental,True,Generated,,,,2
671fc9ef-af58-4b3d-aa58-d4d52f104e79,352,environmental,kg,environmental,environmental,True,Generated,,,,2
8dad4a13-7108-4f89-8096-838224023469,353,environmental,kg,environmental,environmental,True,Generated,,,,2
cb6615d2-4a50-48db-9349-31de9f89c1d8,353,environmental,kg,environmental,environmental,True,Generated,,,,2
6060338c-5e93-4cc9-a496-d5028ad76f41,354,environmental,kg,environmental,environmental,True,Generated,,,,2
f0fd1039-2059-4e2a-8919-6ca03b53ca5a,354,environmental,kg,environmental,environmental,True,Generated,,,,2
7e79343c-b565-4f0f-9cc9-202e0565d411,355,environmental,kg,environmental,environmental,True,Generated,,,,2
91e86d0c-f174-4c1a-a006-f42821be0aba,355,environmental,kg,environmental,environmental,True,Generated,,,,2
8a9cbc55-58a5-45e9-be0c-6b9e55a99395,356,environmental,kg,environmental,environmental,True,Generated,,,,2
f90cf962-6171-4f46-9772-0195585488e8,356,environmental,kg,environmental,environmental,True,Generated,,,,2
7163126b-f78f-45e6-a9d0-5b6e60baa3d4,357,environmental,kg,environmental,environmental,True,Generated,,,,2
580e3cfe-e44d-47e6-ae5e-c8ee370f6cab,357,environmental,kg,environmental,environmental,True,Generated,,,,2
79310578-215f-44cb-87e9-612a2237fe37,358,environmental,kg,environmental,environmental,True,Generated,,,,2
5b89e75d-e50e-4259-bc76-6ea62749b730,358,environmental,kg,environmental,environmental,True,Generated,,,,2
6d3b95e8-8feb-4705-8605-1bd269558dc8,359,environmental,kg,environmental,environmental,True,Generated,,,,2
23409c01-3e40-4dad-b978-2b6e154a85f7,359,environmental,kg,environmental,environmental,True,Generated,,,,2
c329fcb9-23c7-4f3a-b5b5-85782e46d696,360,environmental,kg,environmental,environmental,True,Generated,,,,2
0a4c35b4-2353-43f4-ba79-04d874aa6fee,360,environmental,kg,environmental,environmental,True,Generated,,,,2
c1c74b78-9bc1-49a8-96b9-d295fde8313e,361,environmental,kg,environmental,environmental,True,Generated,,,,2
a6c466b7-d8dd-46f5-ad59-4a0e3f486189,361,environmental,kg,environmental,environmental,True,Generated,,,,2
b6db5bac-1d50-4668-a4a2-fc5f3a257c40,362,environmental,kg,environmental,environmental,True,Generated,,,,2
2e4c3d05-52d7-457f-8560-27a5cc87a245,362,environmental,kg,environmental,environmental,True,Generated,,,,2
8dd90264-4578-45e0-881e-c2280492e9a1,363,environmental,kg,environmental,environmental,True,Generated,,,,2
b2b94d14-94ba-4255-9974-a93810280838,363,environmental,kg,environmental,environmental,True,Generated,,,,2
28a5607f-fce1-44d0-8f6a-f77e181dcf80,364,environmental,kg,environmental,environmental,True,Generated,,,,2
2858675f-bdcb-4743-9472-836801ecfabc,364,environmental,kg,environmental,environmental,True,Generated,,,,2
b57ea4f6-8a64-4270-8173-cb0cfdcb6e24,365,environmental,kg,environmental,environmental,True,Generated,,,,2
ed5f9ab6-3228-4dcf-9d26-4a95825eea2d,365,environmental,kg,environmental,environmental,True,Generated,,,,2
