flow_uuid,flowable,context,unit,compartment,flow_class,preferred,external_reference,cas_number,formula,synonyms,trade_relevance
e404e01d-b413-4f1a-ab3c-b503a1fcabd5,239,environmental,kg,environmental,environmental,True,Generated,,,,2
8bb2b351-4333-46ba-bfe4-c319581698f6,240,environmental,kg,environmental,environmental,True,Generated,,,,2
eeeedb27-ce3b-4b58-b3a3-6a32ea684cf9,240,environmental,kg,environmental,environmental,True,Generated,,,,2
0fab9146-b3d3-4b0b-856d-209e9e295de4,241,environmental,kg,environmental,environmental,True,Generated,,,,2
5739e0bf-f7f1-4106-9326-463a3fbd0b48,241,environmental,kg,environmental,environmental,True,Generated,,,,2
3082cb5e-c8a4-40b0-a53b-39818c504603,242,environmental,kg,environmental,environmental,True,Generated,,,,2
50f9b007-49bf-486e-9265-68dcd6933873,242,environmental,kg,environmental,environmental,True,Generated,,,,2
5c9a5ac8-9c38-4c66-b91e-5c20b3cdd2f5,243,environmental,kg,environmental,environmental,True,Generated,,,,2
941fde17-4f22-4dab-8c78-f2df2d496e51,243,environmental,kg,environmental,environmental,True,Generated,,,,2
9565c13d-0ae3-417f-87be-ede808d088a7,244,environmental,kg,environmental,environmental,True,Generated,,,,2
36cc540c-eebb-44e6-b0c0-f4c1bceff30a,244,environmental,kg,environmental,environmental,True,Generated,,,,2
89b101ce-6c53-463f-868a-4dcd1f79325e,245,environmental,kg,environmental,environmental,True,Generated,,,,2
6deb9b03-d184-449d-90e5-0651baf54e7b,245,environmental,kg,environmental,environmental,True,Generated,,,,2
ee84b5d4-ccbe-4338-ac24-6f6cda2c1f6a,246,environmental,kg,environmental,environmental,True,Generated,,,,2
2359ba53-1dd5-4a6d-ad22-4c178a20dd72,246,environmental,kg,environmental,environmental,True,Generated,,,,2
19f3893a-44a3-4300-b93d-4e57d5f815a0,247,environmental,kg,environmental,environmental,True,Generated,,,,2
9a7b12e6-3ece-40f2-892f-d50d075c4d5f,247,environmental,kg,environmental,environmental,True,Generated,,,,2
fd409e3c-ec81-4aa4-95e7-4320cd4f175e,248,environmental,kg,environmental,environmental,True,Generated,,,,2
eb4f32ee-0421-4509-b467-74adacd77a09,248,environmental,kg,environmental,environmental,True,Generated,,,,2
1fde203b-c657-4b5a-8220-6e228f63adcd,249,environmental,kg,environmental,environmental,True,Generated,,,,2
08433b74-a357-412e-87c1-4bb1cf25b92d,249,environmental,kg,environmental,environmental,True,Generated,,,,2
df98d4d8-4aa7-4fe9-93aa-b47e0a1b6829,250,environmental,kg,environmental,environmental,True,Generated,,,,2
9691597d-1582-467e-97b1-7b71a1d1adb3,250,environmental,kg,environmental,environmental,True,Generated,,,,2
3190a97e-d2b5-429c-b15c-8233eabb3d4d,251,environmental,kg,environmental,environmental,True,Generated,,,,2
f20e8cda-e476-40fa-a0e0-b216860a30c1,251,environmental,kg,environmental,environmental,True,Generated,,,,2
ac333761-fc5d-44aa-919c-1d588724e37b,252,environmental,kg,environmental,environmental,True,Generated,,,,2
1cf33a00-fe46-454a-99bc-b8918988b294,252,environmental,kg,environmental,environmental,True,Generated,,,,2
ed721d66-0924-4b1a-87a9-4365de96e0e5,253,environmental,kg,environmental,environmental,True,Generated,,,,2
ba5f14e0-6070-40db-8ee6-27669588aa3b,253,environmental,kg,environmental,environmental,True,Generated,,,,2
fe4ba36f-525b-41b6-8f50-a872e4f7e90e,254,environmental,kg,environmental,environmental,True,Generated,,,,2
fb05a7bd-aebe-4214-a204-850feefceb9c,254,environmental,kg,environmental,environmental,True,Generated,,,,2
c4c93066-ffd6-4670-84c1-4104f3b3a2d3,255,environmental,kg,environmental,environmental,True,Generated,,,,2
8f415abf-de31-4069-8b89-857e6274c8d0,255,environmental,kg,environmental,environmental,True,Generated,,,,2
4a253497-5edc-49bd-a265-b9eb72905dcb,256,environmental,kg,environmental,environmental,True,Generated,,,,2
18af5c5d-6df2-40d3-8e77-2dfa02142cb4,256,environmental,kg,environmental,environmental,True,Generated,,,,2
edd29530-206a-4724-8dc1-0e502e857801,257,environmental,kg,environmental,environmental,True,Generated,,,,2
839a3e2c-6148-4234-b92a-eceddb79bc6d,257,environmental,kg,environmental,environmental,True,Generated,,,,2
20ff64d7-66f2-4eb0-8465-b8a1cd14f2c3,258,environmental,kg,environmental,environmental,True,Generated,,,,2
0d2060f7-8341-4348-9ca7-5485b38a4c26,258,environmental,kg,environmental,environmental,True,Generated,,,,2
9dc38cb5-1e20-47fa-9df7-2c05cd3f10f8,259,environmental,kg,environmental,environmental,True,Generated,,,,2
9078576e-45e3-4815-a502-e4b3d2b68b0c,259,environmental,kg,environmental,environmental,True,Generated,,,,2
4ff08784-0c2b-4984-9444-495c986790d8,260,environmental,kg,environmental,environmental,True,Generated,,,,2
79c677fa-12bf-4d09-9a44-96a2c0a2a824,260,environmental,kg,environmental,environmental,True,Generated,,,,2
d748653f-5c90-4fe8-9ff8-2856cb65b478,261,environmental,kg,environmental,environmental,True,Generated,,,,2
4b0b5a8d-b6fc-48cb-87c4-79f31191606a,261,environmental,kg,environmental,environmental,True,Generated,,,,2
bf5c8f30-4df6-4faa-b73e-bb4144d69734,262,environmental,kg,environmental,environmental,True,Generated,,,,2
fa05b963-c329-41dc-9415-e067621aedc9,262,environmental,kg,environmental,environmental,True,Generated,,,,2
0aa6e969-0c87-4406-a272-cddc95aae16a,263,environmental,kg,environmental,environmental,True,Generated,,,,2
9bad4de7-52f3-41e3-99e2-4ad003b4cdb8,263,environmental,kg,environmental,environmental,True,Generated,,,,2
722d1e45-88c0-44ed-b9f3-6e09a15d33ba,264,environmental,kg,environmental,environmental,True,Generated,,,,2
4c189766-a501-4f98-a9ac-8a4d8000edf2,264,environmental,kg,environmental,environmental,True,Generated,,,,2
0e6cf00e-f89b-49cb-acee-63944af1205b,265,environmental,kg,environmental,environmental,True,Generated,,,,2
8561b580-04f6-437b-be71-dc586bfe374a,265,environmental,kg,environmental,environmental,True,Generated,,,,2
b34b75d3-7275-49f6-bb9e-39333a618bc9,266,environmental,kg,environmental,environmental,True,Generated,,,,2
93e7e900-56ea-4d95-87fb-682db2c76be5,266,environmental,kg,environmental,environmental,True,Generated,,,,2
0401eede-a796-45dc-b067-9cab9419034e,267,environmental,kg,environmental,environmental,True,Generated,,,,2
ae7006e0-84bf-43dd-82c4-37fb3039e3e3,267,environmental,kg,environmental,environmental,True,Generated,,,,2
62239f4d-107b-43e4-b496-abe6c34debda,268,environmental,kg,environmental,environmental,True,Generated,,,,2
30541bca-3d0e-4286-acf1-6bbc9151ef45,268,environmental,kg,environmental,environmental,True,Generated,,,,2
9963a02c-b96c-440e-9ee2-bd5e11e00863,269,environmental,kg,environmental,environmental,True,Generated,,,,2
67bd1d76-4dce-4066-8adf-8f53a414c5d7,269,environmental,kg,environmental,environmental,True,Generated,,,,2
8d0ed953-ba50-4d8d-89fc-8e81082d09df,270,environmental,kg,environmental,environmental,True,Generated,,,,2
3ae10d62-3f70-4cb7-bc73-20dcde4d4ba1,270,environmental,kg,environmental,environmental,True,Generated,,,,2
5ad87f20-e89f-4418-81f9-96f2c922973d,271,environmental,kg,environmental,environmental,True,Generated,,,,2
4ce21347-c071-4c03-9605-1bca99091d7f,271,environmental,kg,environmental,environmental,True,Generated,,,,2
1d2eab0d-cc3e-4fb6-ba1b-e9816fe92dc6,272,environmental,kg,environmental,environmental,True,Generated,,,,2
757a39bd-7e59-4557-83b6-7c28f1842192,272,environmental,kg,environmental,environmental,True,Generated,,,,2
5f2e4d39-cc35-4c72-b2fd-2805e5fc4e7d,273,environmental,kg,environmental,environmental,True,Generated,,,,2
0e87df1c-df99-4179-bdc1-17f1f828fbd7,273,environmental,kg,environmental,environmental,True,Generated,,,,2
477ab0fe-5444-44c9-8c9e-e9ac3b183527,274,environmental,kg,environmental,environmental,True,Generated,,,,2
2c0d6fbf-248e-4cb8-a63e-1b849bbac85f,274,environmental,kg,environmental,environmental,True,Generated,,,,2
284ac336-aea4-427d-9544-a65877f5f1d3,275,environmental,kg,environmental,environmental,True,Generated,,,,2
3a631cc8-8b96-4796-a665-699a80d16a6f,275,environmental,kg,environmental,environmental,True,Generated,,,,2
ad2c3e8e-f91f-4388-a2ac-1627fd4d06ac,276,environmental,kg,environmental,environmental,True,Generated,,,,2
b2fb1ca0-0db7-473d-b724-5de86596de43,276,environmental,kg,environmental,environmental,True,Generated,,,,2
f6f5c356-70ad-4179-b615-fc3c34ec8e07,277,environmental,kg,environmental,environmental,True,Generated,,,,2
5f169036-df2b-43f4-b9d8-f75290c9bb41,277,environmental,kg,environmental,environmental,True,Generated,,,,2
00b96695-0cb5-48b0-828c-0c4dc335c66b,278,environmental,kg,environmental,environmental,True,Generated,,,,2
7cef9e95-7ac7-4d33-b5fc-421f9a0ac96c,278,environmental,kg,environmental,environmental,True,Generated,,,,2
ccfed0f6-7e01-4b70-94ad-66b0919edb9c,279,environmental,kg,environmental,environmental,True,Generated,,,,2
b60c80ea-8190-4596-92af-ba54bcae96f7,279,environmental,kg,environmental,environmental,True,Generated,,,,2
fece6b58-0b86-4aeb-930f-cdbb1f215d93,280,environmental,kg,environmental,environmental,True,Generated,,,,2
7415240b-0f38-4760-9a2e-4980c642bc8b,280,environmental,kg,environmental,environmental,True,Generated,,,,2
a235d293-0e8f-4848-80d5-d316fa417d76,281,environmental,kg,environmental,environmental,True,Generated,,,,2
aee28176-aad7-4f09-ae9b-23ba189f2347,281,environmental,kg,environmental,environmental,True,Generated,,,,2
b0207702-2c8f-4927-85bd-b385c66e5b70,282,environmental,kg,environmental,environmental,True,Generated,,,,2
c61a99eb-7e25-4e73-947f-49bf268c559b,282,environmental,kg,environmental,environmental,True,Generated,,,,2
674d4cf6-86d6-424d-893e-91710effee3b,283,environmental,kg,environmental,environmental,True,Generated,,,,2
bb3ad8f8-30d2-4834-9f2c-79cb6df30a7d,283,environmental,kg,environmental,environmental,True,Generated,,,,2
3f2d568c-f34b-4b9c-b460-8f1c21e4bba7,284,environmental,kg,environmental,environmental,True,Generated,,,,2
ee448d69-a952-4dcb-8b8d-60af1a5da580,284,environmental,kg,environmental,environmental,True,Generated,,,,2
b6f93b2f-a8f6-4526-9f41-b0879fba7803,285,environmental,kg,environmental,environmental,True,Generated,,,,2
2483d200-f97b-4030-b20f-368f2c54cb08,285,environmental,kg,environmental,environmental,True,Generated,,,,2
c16f611d-0dde-4f0c-989e-dd01ff9869f5,286,environmental,kg,environmental,environmental,True,Generated,,,,2
d4e31942-5e3f-4c19-95f6-c8ace979bef5,286,environmental,kg,environmental,environmental,True,Generated,,,,2
bced2fef-e71e-4c36-a299-2dd2a74ac83b,287,environmental,kg,environmental,environmental,True,Generated,,,,2
1c58b2b4-6bc5-41cb-a6b5-6c085f6a7292,287,environmental,kg,environmental,environmental,True,Generated,,,,2
2486da28-9c0e-4fea-a739-204e019c5350,288,environmental,kg,environmental,environmental,True,Generated,,,,2
ec1fc414-a9a0-4a58-883b-14175a139b0c,288,environmental,kg,environmental,environmental,True,Generated,,,,2
bb066a9c-87a9-4ab0-b42e-b28fae61acd6,289,environmental,kg,environmental,environmental,True,Generated,,,,2
876c67ba-599c-410e-8a84-3ac4450aeb4c,289,environmental,kg,environmental,environmental,True,Generated,,,,2
8e6ea5ea-68a7-40c6-9232-49be6682bf68,290,environmental,kg,environmental,environmental,True,Generated,,,,2
091e9c87-cde2-4194-a726-9eeebf895fb7,290,environmental,kg,environmental,environmental,True,Generated,,,,2
2c326e4d-8c1a-4e22-9189-78283a2b0a91,291,environmental,kg,environmental,environmental,True,Generated,,,,2
323188dd-ab22-44fd-a7b0-f87ef149de7a,291,environmental,kg,environmental,environmental,True,Generated,,,,2
ef85cd62-b843-411d-9b5e-42f28c6876ff,292,environmental,kg,environmental,environmental,True,Generated,,,,2
18bb0528-e640-4bce-856c-b7c30dd964da,292,environmental,kg,environmental,environmental,True,Generated,,,,2
2ea259b1-b3ba-40f5-896c-ebf2566c827a,293,environmental,kg,environmental,environmental,True,Generated,,,,2
d89366b2-f4f2-4335-93fb-59505ba90d5b,293,environmental,kg,environmental,environmental,True,Generated,,,,2
334067b8-267f-4dc9-864f-f602d3b5fe9b,294,environmental,kg,environmental,environmental,True,Generated,,,,2
72213c58-3d38-4f56-8043-b05b0555121f,294,environmental,kg,environmental,environmental,True,Generated,,,,2
f4570dba-10f6-436d-846f-50e083b2ced0,295,environmental,kg,environmental,environmental,True,Generated,,,,2
8a428d39-f56a-4d46-a64f-c7cc9628c502,295,environmental,kg,environmental,environmental,True,Generated,,,,2
8388df41-f185-4f8f-869c-0760aba710aa,296,environmental,kg,environmental,environmental,True,Generated,,,,2
a1af8b9e-64da-49fc-ba3d-eb3ba4a6c19b,296,environmental,kg,environmental,environmental,True,Generated,,,,2
2fe420e1-a418-4ce8-a049-9acefe39b932,297,environmental,kg,environmental,environmental,True,Generated,,,,2
b616a79b-a669-4a55-b4b3-d0a5a8546454,297,environmental,kg,environmental,environmental,True,Generated,,,,2
f92be6f3-ca29-4f59-b9f3-a3699c775442,298,environmental,kg,environmental,environmental,True,Generated,,,,2
c2ff9554-5354-4a51-95d7-9d9eb5678988,298,environmental,kg,environmental,environmental,True,Generated,,,,2
0008644a-539e-4e5b-9418-cfaef5e7f7eb,299,environmental,kg,environmental,environmental,True,Generated,,,,2
2ad23aef-9180-4fba-b898-641c45d5900a,299,environmental,kg,environmental,environmental,True,Generated,,,,2
4ddb6985-bcb3-4b34-9fda-b744ecba5c57,300,environmental,kg,environmental,environmental,True,Generated,,,,2
9647d75d-4f2d-4435-90f6-8f8b0fb88e5f,300,environmental,kg,environmental,environmental,True,Generated,,,,2
d0c4715f-0f57-40b3-96b1-3278f2e9867e,301,environmental,kg,environmental,environmental,True,Generated,,,,2
eead2da3-d20b-48b3-b105-be2b3e0db9ca,301,environmental,kg,environmental,environmental,True,Generated,,,,2
6c0245a2-1032-4ce1-927a-ee7d705a69e5,302,environmental,kg,environmental,environmental,True,Generated,,,,2
f43e313b-a627-40d1-a297-ec10757fa0eb,302,environmental,kg,environmental,environmental,True,Generated,,,,2
c6e95fd9-719d-4685-9257-71836fe9ce35,303,environmental,kg,environmental,environmental,True,Generated,,,,2
b766ef51-7b06-4cbe-8828-96bfc904db33,303,environmental,kg,environmental,environmental,True,Generated,,,,2
7682e3bf-0b2b-4e92-b6d0-b3a279ee878e,304,environmental,kg,environmental,environmental,True,Generated,,,,2
4a2a8d64-b80f-4944-8dbf-f3a127fdf4d8,304,environmental,kg,environmental,environmental,True,Generated,,,,2
de12c1c8-4053-4c21-a4a7-0fe434e1d97a,305,environmental,kg,environmental,environmental,True,Generated,,,,2
4587ed62-e835-4e81-88b1-c073b5b2dc24,305,environmental,kg,environmental,environmental,True,Generated,,,,2
84406bc8-6ba1-41c6-9407-7d842f70802f,306,environmental,kg,environmental,environmental,True,Generated,,,,2
0f3d3c54-6a01-4897-8bf9-2ec6080e6e62,306,environmental,kg,environmental,environmental,True,Generated,,,,2
b231fdd8-8a29-4e57-9962-e8d99d6f78ea,307,environmental,kg,environmental,environmental,True,Generated,,,,2
df63cbab-a472-484a-8556-b2c5016ea10e,307,environmental,kg,environmental,environmental,True,Generated,,,,2
7f524c5b-38c8-4d83-a29a-9802136273a0,308,environmental,kg,environmental,environmental,True,Generated,,,,2
3dda9efd-602b-46c8-8d14-10c4aa39fe0e,308,environmental,kg,environmental,environmental,True,Generated,,,,2
bc9c3acc-7ec6-447e-8ec2-1f491db01bc6,309,environmental,kg,environmental,environmental,True,Generated,,,,2
64e8f14d-1be6-4764-b9ad-c41f9a2322d0,309,environmental,kg,environmental,environmental,True,Generated,,,,2
0148f2e7-09c1-4ac5-b087-7e6d91eeb015,310,environmental,kg,environmental,environmental,True,Generated,,,,2
67bc9206-96ef-4708-951a-08e3ac1fed0f,310,environmental,kg,environmental,environmental,True,Generated,,,,2
2e54e0af-6059-4c7e-8fff-3524e4444d0b,311,environmental,kg,environmental,environmental,True,Generated,,,,2
826546d2-821f-48dd-be1c-53caa8dae8a3,311,environmental,kg,environmental,environmental,True,Generated,,,,2
6ab43e4d-7a29-47d1-98e7-efa26ab5e868,312,environmental,kg,environmental,environmental,True,Generated,,,,2
3dc5e843-3e8e-4df7-bb8a-a08cc8e4900a,312,environmental,kg,environmental,environmental,True,Generated,,,,2
ff94be28-393f-4034-bb4e-e9af0f0449d2,313,environmental,kg,environmental,environmental,True,Generated,,,,2
98f5fc00-9e67-48e8-9ab3-b67e7982a998,313,environmental,kg,environmental,environmental,True,Generated,,,,2
3aa7afaa-9c2a-484f-b699-49e179a67438,314,environmental,kg,environmental,environmental,True,Generated,,,,2
505b762f-e19f-4c8f-814c-d7192db10399,314,environmental,kg,environmental,environmental,True,Generated,,,,2
949bf023-91b9-4833-a546-7b7fda72c666,315,environmental,kg,environmental,environmental,True,Generated,,,,2
dff3416d-33fe-4f2c-81e0-2e0113665bb5,315,environmental,kg,environmental,environmental,True,Generated,,,,2
d45a2821-ae47-45a0-aeca-05fd07b5c4dc,316,environmental,kg,environmental,environmental,True,Generated,,,,2
bda7c9f2-0b21-4d12-ac1b-48cf98e38e9b,316,environmental,kg,environmental,environmental,True,Generated,,,,2
8234d20a-853e-4afa-8592-64a93dcbe648,317,environmental,kg,environmental,environmental,True,Generated,,,,2
fa273a58-261f-401b-b4c2-7456f2be87bc,317,environmental,kg,environmental,environmental,True,Generated,,,,2
7bdb3d63-722b-438d-a308-24013877caed,318,environmental,kg,environmental,environmental,True,Generated,,,,2
f6632f89-5113-4b37-afbe-2e95a3b6607c,318,environmental,kg,environmental,environmental,True,Generated,,,,2
93463711-2d73-467f-a2aa-904ae7b55e9b,319,environmental,kg,environmental,environmental,True,Generated,,,,2
bf998f2a-213b-49c7-89d4-26af49effa7e,319,environmental,kg,environmental,environmental,True,Generated,,,,2
bcf25690-2132-4a15-8ec9-31740434fbe3,320,environmental,kg,environmental,environmental,True,Generated,,,,2
b1d71dbe-18b8-4be8-adf6-6cc736883cee,320,environmental,kg,environmental,environmental,True,Generated,,,,2
325145ac-17d8-4d9c-b380-ecdeb92f5d76,321,environmental,kg,environmental,environmental,True,Generated,,,,2
a78208c4-f4fb-419c-9ac3-c2f436dbbfea,321,environmental,kg,environmental,environmental,True,Generated,,,,2
f363ebcd-cefb-412e-913d-e546ced79726,322,environmental,kg,environmental,environmental,True,Generated,,,,2
ccf6f216-93a8-446f-b087-89dddcbe3809,322,environmental,kg,environmental,environmental,True,Generated,,,,2
0ca69ac7-9148-4507-9a62-b43a504d9442,323,environmental,kg,environmental,environmental,True,Generated,,,,2
2918f215-6a60-4a45-9a91-40e7e257aeb4,323,environmental,kg,environmental,environmental,True,Generated,,,,2
8b480076-053b-44a2-8013-948fe93db8d4,324,environmental,kg,environmental,environmental,True,Generated,,,,2
2acb1498-0555-4207-9170-0d3960abdccf,324,environmental,kg,environmental,environmental,True,Generated,,,,2
57877cdf-39b4-41fe-922f-a86fcb189085,325,environmental,kg,environmental,environmental,True,Generated,,,,2
811b83e5-c51f-4d5b-81ea-907b84f18b63,325,environmental,kg,environmental,environmental,True,Generated,,,,2
fed4804f-93fb-4275-bb9f-b49244b24653,326,environmental,kg,environmental,environmental,True,Generated,,,,2
eacb99c6-f661-4992-b83d-6d7c0d9ecd37,326,environmental,kg,environmental,environmental,True,Generated,,,,2
6870fe36-1d37-4356-ad12-d02aab12a72c,327,environmental,kg,environmental,environmental,True,Generated,,,,2
57a2a184-a846-4f4a-9ad4-4333bb04969f,327,environmental,kg,environmental,environmental,True,Generated,,,,2
1e7392fb-12d7-4daa-a736-e1e9871e116c,328,environmental,kg,environmental,environmental,True,Generated,,,,2
0e4253b9-d7a6-421d-8008-190817c46319,328,environmental,kg,environmental,environmental,True,Generated,,,,2
f8dbdd89-1404-41bb-9905-f08754340909,329,environmental,kg,environmental,environmental,True,Generated,,,,2
6f5576f4-9aac-431c-a4b5-5aebb4f5df74,329,environmental,kg,environmental,environmental,True,Generated,,,,2
49fe1077-580d-4861-a0fc-a964d8c838a6,330,environmental,kg,environmental,environmental,True,Generated,,,,2
cee09493-152f-48d7-ac40-d7cf5c433a26,330,environmental,kg,environmental,environmental,True,Generated,,,,2
47c659ac-a1c6-46bd-9fee-9b0ebe8cf98c,331,environmental,kg,environmental,environmental,True,Generated,,,,2
c6735865-1e0a-4646-afde-4c80868759cd,331,environmental,kg,environmental,environmental,True,Generated,,,,2
50af6dd0-a4c2-41e2-b167-96d29e2a581b,332,environmental,kg,environmental,environmental,True,Generated,,,,2
a5082942-48ab-4cf3-9283-2aab6253081d,332,environmental,kg,environmental,environmental,True,Generated,,,,2
65193f8e-d7e1-42b5-ae21-9c606ac67edf,333,environmental,kg,environmental,environmental,True,Generated,,,,2
e1aff051-0ba3-482c-8c34-0029337245f5,333,environmental,kg,environmental,environmental,True,Generated,,,,2
7a524d47-517b-45b0-8c05-e584803a5d57,334,environmental,kg,environmental,environmental,True,Generated,,,,2
23b907f6-2d2a-4a7c-a68a-51bc5f1302c7,334,environmental,kg,environmental,environmental,True,Generated,,,,2
befbd9c6-e628-4420-9d50-13e1f2604b2f,335,environmental,kg,environmental,environmental,True,Generated,,,,2
7065fb8d-20ba-4c7b-86ec-ff125211aad2,335,environmental,kg,environmental,environmental,True,Generated,,,,2
91e584d4-6f52-405e-b56d-af9cebfc656d,336,environmental,kg,environmental,environmental,True,Generated,,,,2
6309028c-ef89-4715-b14c-20214bce1389,336,environmental,kg,environmental,environmental,True,Generated,,,,2
137a8319-3976-4701-8650-8b92cf271028,337,environmental,kg,environmental,environmental,True,Generated,,,,2
e15a01db-2d62-43fe-94f5-9ab6509279b3,337,environmental,kg,environmental,environmental,True,Generated,,,,2
e5725253-b013-4e7c-9ec8-39d8e8047315,338,environmental,kg,environmental,environmental,True,Generated,,,,2
4c503a7e-5ce1-4e72-b50b-e9f3c49571c6,338,environmental,kg,environmental,environmental,True,Generated,,,,2
21a5c592-9861-437e-aaa5-00cbe5584e7a,339,environmental,kg,environmental,environmental,True,Generated,,,,2
7814fc60-21e8-44ef-a116-387ff4e0dfdf,339,environmental,kg,environmental,environmental,True,Generated,,,,2
dcbcca0c-def2-4cee-a5c5-509fce39bc5d,340,environmental,kg,environmental,environmental,True,Generated,,,,2
e11522e4-b73c-4da8-9d9f-508615f3ba3f,340,environmental,kg,environmental,environmental,True,Generated,,,,2
db3e4907-5100-407b-ab2f-6216ced8959a,341,environmental,kg,environmental,environmental,True,Generated,,,,2
8059239c-60a0-4535-a862-8b822da808de,341,environmental,kg,environmental,environmental,True,Generated,,,,2
b076b6ee-bff5-4ed0-a8de-286050aec7a3,342,environmental,kg,environmental,environmental,True,Generated,,,,2
0fea9cb1-2186-4bf9-960b-4ea6550bc384,342,environmental,kg,environmental,environmental,True,Generated,,,,2
78693e39-3928-4430-b7bd-8aab47cd578d,343,environmental,kg,environmental,environmental,True,Generated,,,,2
9484d835-1d4e-4305-8aac-9890f5e7f7d1,343,environmental,kg,environmental,environmental,True,Generated,,,,2
99efcad7-4c16-429b-a3ea-6263f77228d0,344,environmental,kg,environmental,environmental,True,Generated,,,,2
7bad0b75-ffb2-4e06-a823-f6dacbf22f15,344,environmental,kg,environmental,environmental,True,Generated,,,,2
25105067-526b-4292-922e-b25c678d5ad2,345,environmental,kg,environmental,environmental,True,Generated,,,,2
14027ea9-5762-4038-bb2b-bcd16fde9e88,345,environmental,kg,environmental,environmental,True,Generated,,,,2
9d5311ef-a2ef-4132-9c3e-3b1e2baf1d55,346,environmental,kg,environmental,environmental,True,Generated,,,,2
0fce57d8-dd6e-4345-a0c7-ec9ab4bd77c0,346,environmental,kg,environmental,environmental,True,Generated,,,,2
89766353-a708-4b5e-b911-0da6699ce662,347,environmental,kg,environmental,environmental,True,Generated,,,,2
ccfe1d83-9d2f-4efe-b252-412afc24c1f5,347,environmental,kg,environmental,environmental,True,Generated,,,,2
f560a631-d2cc-42cd-90c7-ee66944dd891,348,environmental,kg,environmental,environmental,True,Generated,,,,2
535b73d2-5410-41e2-bc3c-448f9172ab58,348,environmental,kg,environmental,environmental,True,Generated,,,,2
9e28bfc6-e4b3-4d21-8d58-cb8c7112af68,349,environmental,kg,environmental,environmental,True,Generated,,,,2
5b77d07a-ea44-47e6-9b62-d38e23613507,349,environmental,kg,environmental,environmental,True,Generated,,,,2
93f351eb-f4e3-4445-b8ff-ab353300780c,350,environmental,kg,environmental,environmental,True,Generated,,,,2
9908ec33-7f8c-4b5e-90a0-dc1ad1902c02,350,environmental,kg,environmental,environmental,True,Generated,,,,2
ee3030e1-6214-46be-a0a8-c2370f46ed2e,351,environmental,kg,environmental,environmental,True,Generated,,,,2
31c15ae5-73d3-439b-92ef-2f677942bfd9,351,environmental,kg,environmental,environmental,True,Generated,,,,2
76dd2424-9ea5-4979-9878-68adfd8dd5ce,352,environmental,kg,environmental,environmental,True,Generated,,,,2
4f058534-2554-4018-aa39-e8d8ac15c1b4,352,environmental,kg,environmental,environmental,True,Generated,,,,2
94e8a731-f8b9-4dde-85b8-4e2afbfb4537,353,environmental,kg,environmental,environmental,True,Generated,,,,2
865aad5c-60c4-493f-8e3d-4ee7dfcdec1f,353,environmental,kg,environmental,environmental,True,Generated,,,,2
72670117-b673-4d36-abfd-04fc82b793d4,354,environmental,kg,environmental,environmental,True,Generated,,,,2
90e8ea71-dcfb-44aa-9a9b-0ecb860e2e3a,354,environmental,kg,environmental,environmental,True,Generated,,,,2
8637e8a4-81c5-4bde-a9fe-c5bbc71f140c,355,environmental,kg,environmental,environmental,True,Generated,,,,2
2b8906cb-79d5-4a04-be8f-ea1dbd0a117f,355,environmental,kg,environmental,environmental,True,Generated,,,,2
8b9098fd-e6aa-4156-8147-53fe48ce8012,356,environmental,kg,environmental,environmental,True,Generated,,,,2
198db05e-ab8e-42c4-9b00-be7411917dba,356,environmental,kg,environmental,environmental,True,Generated,,,,2
87d14bc4-9ce2-4a79-a53c-0294f91ca1ba,357,environmental,kg,environmental,environmental,True,Generated,,,,2
d7cc7cc0-2ec9-4846-8a39-8cfddbf58bbf,357,environmental,kg,environmental,environmental,True,Generated,,,,2
8fdf4177-10b1-4b65-9d68-129e3a6bb48c,358,environmental,kg,environmental,environmental,True,Generated,,,,2
734809c0-171a-41f1-ae2f-7d4d74707380,358,environmental,kg,environmental,environmental,True,Generated,,,,2
42812928-d355-456b-b1e2-316772613bf9,359,environmental,kg,environmental,environmental,True,Generated,,,,2
2f742e4d-4b8e-43c6-baea-b81bcf98999a,359,environmental,kg,environmental,environmental,True,Generated,,,,2
8cba8c53-dbe2-42de-83d0-e1b047450eb9,360,environmental,kg,environmental,environmental,True,Generated,,,,2
0d64283f-e66f-423e-8b39-99de90524712,360,environmental,kg,environmental,environmental,True,Generated,,,,2
68d84292-82ce-4dcb-8743-f6dd2f1c8db4,361,environmental,kg,environmental,environmental,True,Generated,,,,2
71e1b8bd-fc0a-452f-83de-caa5865db293,361,environmental,kg,environmental,environmental,True,Generated,,,,2
be47d1bf-9467-48af-b67b-8aa588c036ee,362,environmental,kg,environmental,environmental,True,Generated,,,,2
eaed1b33-4e5b-4395-b2ac-6bd23145616f,362,environmental,kg,environmental,environmental,True,Generated,,,,2
363ffbc1-4c36-451c-a03e-4c47b3b08f33,363,environmental,kg,environmental,environmental,True,Generated,,,,2
a3e2c8d2-6b5a-44c5-94e6-a4080f8dbea9,363,environmental,kg,environmental,environmental,True,Generated,,,,2
1abb1eea-2fae-4a7a-a05e-b65e13dc80ac,364,environmental,kg,environmental,environmental,True,Generated,,,,2
221a4e4b-9568-49b5-893c-c176288bb6cd,364,environmental,kg,environmental,environmental,True,Generated,,,,2
d31fe5d1-1f30-4ea1-a4c8-ec9d51c39be9,365,environmental,kg,environmental,environmental,True,Generated,,,,2
