trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
638,2021,RU,RU,HEALT,FOOD3,3580.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2021,RU,RU,ELE12,SECO8,3587.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2021,RU,RU,MOTO1,TRAN2,3602.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2021,RU,RU,MEMBE,SECO1,3617.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2021,RU,RU,COKE1,ALUM1,3658.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,2021,RU,RU,SALEM,PETRO,3661.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2021,RU,RU,FOOD3,PULP5,3701.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2021,RU,RU,CONST,SECO1,3790.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2021,RU,RU,MOTO1,MOTO1,3798.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2021,RU,RU,BIODI,SECO1,3805.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,2021,RU,RU,SUGAR,TEXT2,3203.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2021,RU,RU,CONST,URANI,3211.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2021,RU,RU,ELE12,SECO1,3255.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2021,RU,RU,COKE1,MEMBE,3340.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,2021,RU,RU,SUGAR,WEARI,3347.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2021,RU,RU,PAPE2,MEAT4,3352.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2021,RU,RU,FOOD3,ELEC7,3355.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,2021,RU,RU,FOOD3,MEAT4,3361.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2021,RU,RU,PLAS1,PETRO,3365.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2021,RU,RU,HEALT,ELEC7,3426.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2021,RU,RU,WEARI,PETRO,3447.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2021,RU,RU,PRIVA,MEDIC,3456.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2021,RU,RU,TEXT2,LUBRI,3465.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2021,RU,RU,COKE1,FOODW,3500.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2021,RU,RU,PAPE2,PLAS1,3529.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,2021,RU,RU,ELEC4,MOTO1,2861.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2021,RU,RU,MOTO1,HEALT,2891.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2021,RU,RU,MEMBE,CONST,2922.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2021,RU,RU,PETRO,TEXT1,3020.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2021,RU,RU,ELEC7,CONST,3058.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2021,RU,RU,BIODI,SALEM,3076.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2021,RU,RU,ELE10,PRIVA,3079.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2021,RU,RU,PRIVA,ELE10,3086.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,2021,RU,RU,NONSP,PETRO,3121.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2021,RU,RU,PULP5,PAPE2,3121.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2021,RU,RU,MOTO1,ELE10,3141.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2021,RU,RU,BIODI,SUGAR,3169.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2021,RU,RU,PULP5,TEXT1,3181.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,2021,RU,RU,CONST,PULP5,3199.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2021,RU,RU,SECO1,TEXT2,2634.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,2021,RU,RU,TEXT1,NONSP,2659.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,2021,RU,RU,CONST,PRIVA,2700.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2021,RU,RU,PULP5,SECO8,2713.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2021,RU,RU,URANI,TRAN2,2731.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2021,RU,RU,TEXT2,PULP5,2733.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2021,RU,RU,SALEM,ELEC4,2733.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,2021,RU,RU,ELEC4,WEARI,2744.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2021,RU,RU,PRIVA,BIODI,2746.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2021,RU,RU,ELE12,COKE1,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2021,RU,RU,TEXT2,NONSP,2789.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2021,RU,RU,PRIVA,WEARI,2806.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2021,RU,RU,FOODW,CONST,2829.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2021,RU,RU,BIODI,PAPE2,2842.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2021,RU,RU,BIODI,MEMBE,2846.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021,RU,RU,TEXT1,URANI,2427.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2021,RU,RU,ELE10,FOOD3,2458.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2021,RU,RU,TEXT2,PLAS1,2474.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,2021,RU,RU,CONST,TEXT2,2474.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2021,RU,RU,WEARI,SECO8,2484.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2021,RU,RU,CONST,PAPE2,2501.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2021,RU,RU,FOOD3,ELE10,2527.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,2021,RU,RU,SUGAR,TEXT1,2529.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2021,RU,RU,ELE12,PLAS1,2548.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2021,RU,RU,ELEC7,PAPE2,2568.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2021,RU,RU,PULP5,WEARI,2585.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2021,RU,RU,LUBRI,TRAN2,2594.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2021,RU,RU,ELE12,ELE10,2594.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2021,RU,RU,HEALT,SECO1,2602.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2021,RU,RU,PLAS1,MEMBE,2629.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2021,RU,RU,SALEM,WEARI,111017.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2021,RU,RU,PETRO,MEAT4,112179.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2021,RU,RU,SALEM,LUBRI,112810.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2021,RU,RU,ELE10,TRAN2,112852.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021,RU,RU,BIODI,MOTO1,119180.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2021,RU,RU,MEMBE,SALEM,120554.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2021,RU,RU,LUBRI,HEALT,125506.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,2021,RU,RU,ELE12,MEAT4,127502.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,2021,RU,RU,PRIVA,PLAS1,128025.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,2021,RU,RU,MEMBE,SUGAR,134297.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2021,RU,RU,HEALT,BIODI,136472.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2021,RU,RU,BIODI,HEALT,137564.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2021,RU,RU,PAPE2,MEDIC,2088.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2021,RU,RU,MOTO1,FOODW,2153.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2021,RU,RU,MEMBE,MEMBE,2165.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2021,RU,RU,HEALT,COKE1,2176.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2021,RU,RU,COKE1,URANI,2237.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2021,RU,RU,PETRO,SALEM,2238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2021,RU,RU,ELE12,TEXT1,2251.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2021,RU,RU,BIODI,PRIVA,2271.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2021,RU,RU,ELE12,TRAN2,2281.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2021,RU,RU,TEXT1,PAPE2,2326.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2021,RU,RU,TRAN2,SUGAR,2340.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2021,RU,RU,URANI,LUBRI,2344.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,2021,RU,RU,SUGAR,MEMBE,2349.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,2021,RU,RU,ELE12,FOODW,2385.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2021,RU,RU,FOODW,TEXT1,1798.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2021,RU,RU,TEXT2,PRIVA,1842.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2021,RU,RU,PLAS1,SECO8,1852.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,2021,RU,RU,SALEM,MEDIC,1868.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2021,RU,RU,TRAN2,FOOD3,1877.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2021,RU,RU,PULP5,PETRO,1881.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,2021,RU,RU,ELEC4,ALUM1,1915.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,2021,RU,RU,ELEC4,ELEC4,1962.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2021,RU,RU,TEXT2,BIODI,1991.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,2021,RU,RU,BIODI,PETRO,1998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2021,RU,RU,HEALT,PETRO,2008.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2021,RU,RU,FOOD3,URANI,2019.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2021,RU,RU,FOODW,COKE1,2039.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2021,RU,RU,MOTO1,CONST,2063.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2021,RU,RU,PRIVA,ELEC7,2077.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2021,RU,RU,PLAS1,PLAS1,1640.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2021,RU,RU,COKE1,MEAT4,1649.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2021,RU,RU,HEALT,ELEC4,1673.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2021,RU,RU,ELE10,SUGAR,1705.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2021,RU,RU,MEMBE,MEAT4,1715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2021,RU,RU,NONSP,MEMBE,1723.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2021,RU,RU,MOTO1,MEAT4,1729.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2021,RU,RU,SECO1,ALUM1,1745.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2021,RU,RU,BIODI,ELEC7,1748.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2021,RU,RU,FOODW,BIODI,1771.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2021,RU,RU,FOOD3,HEALT,1794.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2021,RU,RU,MEMBE,ELE10,1498.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2021,RU,RU,HEALT,CONST,1507.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2021,RU,RU,LUBRI,COKE1,1518.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2021,RU,RU,PAPE2,SUGAR,1520.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2021,RU,RU,PRIVA,SECO8,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2021,RU,RU,ELE10,PULP5,1538.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2021,RU,RU,HEALT,TRAN2,1557.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2021,RU,RU,PRIVA,MEMBE,1575.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2021,RU,RU,ELEC7,PLAS1,1585.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2021,RU,RU,MEMBE,MOTO1,1599.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2021,RU,RU,PAPE2,LUBRI,1599.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,2021,RU,RU,CONST,ALUM1,1605.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2021,RU,RU,HEALT,URANI,1612.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2021,RU,RU,ELE10,PAPE2,1614.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,2021,RU,RU,TEXT1,HEALT,1630.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021,RU,RU,TRAN2,MEDIC,1634.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2021,RU,RU,COKE1,ELEC4,1291.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2021,RU,RU,NONSP,ELE10,1319.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2021,RU,RU,MEDIC,PAPE2,1332.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2021,RU,RU,MOTO1,SECO1,1334.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2021,RU,RU,WEARI,ELEC4,1355.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2021,RU,RU,MOTO1,COKE1,1372.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2021,RU,RU,TRAN2,PAPE2,1374.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2021,RU,RU,CONST,TEXT1,1376.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,2021,RU,RU,SUGAR,BIODI,1380.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2021,RU,RU,BIODI,PLAS1,1448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2021,RU,RU,SALEM,PULP5,1473.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,2021,RU,RU,SUGAR,ALUM1,1115.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2021,RU,RU,SECO1,ELEC4,1130.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2021,RU,RU,FOODW,MEAT4,1137.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2021,RU,RU,FOOD3,MOTO1,1139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2021,RU,RU,TRAN2,ELE10,1167.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,2021,RU,RU,PRIVA,TRAN2,1177.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2021,RU,RU,PULP5,ELE10,1201.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,2021,RU,RU,SALEM,FOOD3,1203.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2021,RU,RU,TRAN2,ELEC7,1209.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2021,RU,RU,ELEC4,LUBRI,1214.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2021,RU,RU,NONSP,BIODI,1237.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2021,RU,RU,TEXT2,FOODW,1265.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2021,RU,RU,PRIVA,PRIVA,1265.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2021,RU,RU,HEALT,HEALT,1287.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2021,RU,RU,WEARI,MEDIC,976.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,2021,RU,RU,SUGAR,LUBRI,976.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,2021,RU,RU,SALEM,NONSP,978.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2021,RU,RU,LUBRI,FOODW,981.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2021,RU,RU,ELEC7,HEALT,992.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,2021,RU,RU,SALEM,ELE10,992.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2021,RU,RU,CONST,SUGAR,1006.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2021,RU,RU,FOOD3,TEXT1,1010.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2021,RU,RU,HEALT,PAPE2,1025.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2021,RU,RU,NONSP,SECO8,1040.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2021,RU,RU,TEXT2,ELEC7,1041.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,2021,RU,RU,SALEM,TRAN2,1042.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2021,RU,RU,NONSP,PULP5,1055.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2021,RU,RU,FOOD3,ELEC4,1064.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2021,RU,RU,NONSP,COKE1,1074.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2021,RU,RU,BIODI,URANI,1093.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,2021,RU,RU,SECO1,CONST,142737.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2021,RU,RU,MEDIC,BIODI,143607.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,2021,RU,RU,SALEM,TEXT1,143810.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2021,RU,RU,PAPE2,PAPE2,144044.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,2021,RU,RU,SUGAR,SUGAR,149314.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,2021,RU,RU,SUGAR,ELE12,153834.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,2021,RU,RU,SALEM,HEALT,154651.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2021,RU,RU,FOODW,TEXT2,157163.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2021,RU,RU,HEALT,MEDIC,160006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2021,RU,RU,ELE12,ALUM1,174824.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2021,RU,RU,ELEC7,NONSP,176491.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2021,RU,RU,MEMBE,FOODW,182119.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2021,RU,RU,PULP5,CONST,191699.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2021,RU,RU,HEALT,PRIVA,193407.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2021,RU,RU,COKE1,SECO8,885.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2021,RU,RU,ELEC7,COKE1,888.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,2021,RU,RU,SALEM,SECO8,900.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2021,RU,RU,LUBRI,ALUM1,903.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2021,RU,RU,COKE1,SUGAR,909.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2021,RU,RU,COKE1,COKE1,916.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2021,RU,RU,BIODI,TEXT2,918.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2021,RU,RU,PETRO,PULP5,922.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,2021,RU,RU,CONST,ELEC4,938.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2021,RU,RU,NONSP,ELEC4,945.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2021,RU,RU,PAPE2,SECO8,967.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2021,RU,RU,TRAN2,NONSP,806.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,2021,RU,RU,ELEC4,ELEC7,817.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,2021,RU,RU,SALEM,ELE12,817.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,2021,RU,RU,CONST,SALEM,820.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2021,RU,RU,ELE12,ELE12,824.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2021,RU,RU,HEALT,ELE10,830.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2021,RU,RU,LUBRI,WEARI,832.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2021,RU,RU,BIODI,ALUM1,839.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2021,RU,RU,MEDIC,ELE10,846.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,2021,RU,RU,TEXT1,ELE10,849.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2021,RU,RU,FOODW,PETRO,869.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,2021,RU,RU,ELEC4,ELE12,876.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2021,RU,RU,FOOD3,SUGAR,880.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2021,RU,RU,PLAS1,FOODW,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2021,RU,RU,TEXT1,MEAT4,743.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2021,RU,RU,ELE12,URANI,746.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,2021,RU,RU,SECO1,PRIVA,749.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2021,RU,RU,PRIVA,MOTO1,759.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2021,RU,RU,TRAN2,TEXT1,763.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2021,RU,RU,PRIVA,PETRO,766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2021,RU,RU,PULP5,MEMBE,773.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2021,RU,RU,SECO1,PETRO,790.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2021,RU,RU,ELEC4,PAPE2,790.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2021,RU,RU,MEMBE,TEXT2,791.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2021,RU,RU,ELE12,HEALT,791.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2021,RU,RU,PETRO,BIODI,800.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2021,RU,RU,TRAN2,MEAT4,803.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,2021,RU,RU,SALEM,PRIVA,806.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2021,RU,RU,FOODW,PAPE2,683.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2021,RU,RU,PETRO,FOOD3,704.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2021,RU,RU,FOOD3,PETRO,704.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2021,RU,RU,PLAS1,NONSP,704.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2021,RU,RU,MEMBE,MEDIC,706.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,2021,RU,RU,URANI,PLAS1,706.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
